segment,league,model_type,market_a,market_b,label_a,label_b,n,k_joint,p_a,p_b,p_joint,independent_joint,dependency_ratio,excess_pp,phi,joint_ci_lo,joint_ci_hi,frechet_lo,frechet_hi,frechet_ok,independence_within_ci,sample_status,calc_version
league=Denmark Superliga,Denmark Superliga,ALL,BTTS,AWAY,BTTS Yes,Away win,606,107,0.60396,0.315182,0.176568,0.190357,0.9276,-1.379,-0.0607,0.148273,0.208937,0.0,0.315182,True,True,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS,1X,BTTS Yes,Home or draw,606,259,0.60396,0.684818,0.427393,0.413603,1.0333,1.379,0.0607,0.388584,0.467116,0.288779,0.60396,True,True,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS,X2,BTTS Yes,Draw or away,606,230,0.60396,0.570957,0.379538,0.344835,1.1006,3.47,0.1434,0.341774,0.41882,0.174917,0.570957,True,True,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS,12,BTTS Yes,Home or away,606,243,0.60396,0.744224,0.40099,0.449482,0.8921,-4.849,-0.2273,0.36271,0.440517,0.348185,0.60396,True,False,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS_NO,HOME,BTTS No,Home win,606,124,0.39604,0.429043,0.20462,0.169918,1.2042,3.47,0.1434,0.174408,0.238554,0.0,0.39604,True,False,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS_NO,DRAW,BTTS No,Draw,606,32,0.39604,0.255776,0.052805,0.101297,0.5213,-4.849,-0.2273,0.03765,0.073595,0.0,0.255776,True,False,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS_NO,AWAY,BTTS No,Away win,606,84,0.39604,0.315182,0.138614,0.124824,1.1105,1.379,0.0607,0.113371,0.16841,0.0,0.315182,True,True,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS_NO,1X,BTTS No,Home or draw,606,156,0.39604,0.684818,0.257426,0.271215,0.9492,-1.379,-0.0607,0.224219,0.293689,0.080858,0.39604,True,True,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS_NO,X2,BTTS No,Draw or away,606,116,0.39604,0.570957,0.191419,0.226122,0.8465,-3.47,-0.1434,0.162078,0.224648,0.0,0.39604,True,False,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,BTTS_NO,12,BTTS No,Home or away,606,208,0.39604,0.744224,0.343234,0.294742,1.1645,4.849,0.2273,0.306526,0.381918,0.140264,0.39604,True,False,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,1X,X2,Home or draw,Draw or away,606,155,0.684818,0.570957,0.255776,0.391002,0.6542,-13.523,-0.5881,0.222652,0.291976,0.255776,0.570957,True,False,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,1X,12,Home or draw,Home or away,606,260,0.684818,0.744224,0.429043,0.509659,0.8418,-8.062,-0.3977,0.390205,0.468775,0.429043,0.684818,True,False,RESEARCH,1.0.0
league=Denmark Superliga,Denmark Superliga,ALL,X2,12,Draw or away,Home or away,606,191,0.570957,0.744224,0.315182,0.42492,0.7417,-10.974,-0.5082,0.279454,0.353238,0.315182,0.570957,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,U25,Over 1.5,Under 2.5,714,176,0.768908,0.477591,0.246499,0.367223,0.6712,-12.072,-0.5734,0.216298,0.279412,0.246499,0.477591,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,U35,Over 1.5,Under 3.5,714,357,0.768908,0.731092,0.5,0.562143,0.8895,-6.214,-0.3325,0.463423,0.536577,0.5,0.731092,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,BTTS_NO,Over 1.5,BTTS No,714,190,0.768908,0.497199,0.266106,0.3823,0.6961,-11.619,-0.5513,0.235005,0.299711,0.266106,0.497199,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,HOME,Over 1.5,Home win,714,247,0.768908,0.427171,0.345938,0.328455,1.0532,1.748,0.0838,0.311955,0.38157,0.196078,0.427171,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,DRAW,Over 1.5,Draw,714,130,0.768908,0.252101,0.182073,0.193842,0.9393,-1.177,-0.0643,0.155492,0.212056,0.021008,0.252101,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,AWAY,Over 1.5,Away win,714,172,0.768908,0.320728,0.240896,0.24661,0.9768,-0.571,-0.029,0.210969,0.273597,0.089636,0.320728,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,1X,Over 1.5,Home or draw,714,377,0.768908,0.679272,0.528011,0.522297,1.0109,0.571,0.029,0.491341,0.564381,0.448179,0.679272,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,X2,Over 1.5,Draw or away,714,302,0.768908,0.572829,0.422969,0.440453,0.9603,-1.748,-0.0838,0.387238,0.459524,0.341737,0.572829,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O15,12,Over 1.5,Home or away,714,419,0.768908,0.747899,0.586835,0.575065,1.0205,1.177,0.0643,0.550346,0.622395,0.516807,0.747899,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U15,HOME,Under 1.5,Home win,714,58,0.231092,0.427171,0.081232,0.098716,0.8229,-1.748,-0.0838,0.063363,0.103584,0.0,0.231092,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U15,DRAW,Under 1.5,Draw,714,50,0.231092,0.252101,0.070028,0.058259,1.202,1.177,0.0643,0.053519,0.091139,0.0,0.231092,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U15,AWAY,Under 1.5,Away win,714,57,0.231092,0.320728,0.079832,0.074118,1.0771,0.571,0.029,0.062126,0.102035,0.0,0.231092,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U15,1X,Under 1.5,Home or draw,714,108,0.231092,0.679272,0.151261,0.156975,0.9636,-0.571,-0.029,0.126849,0.179405,0.0,0.231092,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U15,X2,Under 1.5,Draw or away,714,107,0.231092,0.572829,0.14986,0.132376,1.1321,1.748,0.0838,0.125555,0.177912,0.0,0.231092,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U15,12,Under 1.5,Home or away,714,115,0.231092,0.747899,0.161064,0.172834,0.9319,-1.177,-0.0643,0.135926,0.18983,0.0,0.231092,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,U35,Over 2.5,Under 3.5,714,181,0.522409,0.731092,0.253501,0.381929,0.6637,-12.843,-0.5799,0.22297,0.286671,0.253501,0.522409,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,BTTS,Over 2.5,BTTS Yes,714,269,0.522409,0.502801,0.376751,0.262668,1.4343,11.408,0.4568,0.341955,0.412865,0.02521,0.502801,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,BTTS_NO,Over 2.5,BTTS No,714,104,0.522409,0.497199,0.145658,0.259741,0.5608,-11.408,-0.4568,0.121679,0.17343,0.019608,0.497199,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,HOME,Over 2.5,Home win,714,201,0.522409,0.427171,0.281513,0.223158,1.2615,5.835,0.2362,0.249761,0.315603,0.0,0.427171,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,DRAW,Over 2.5,Draw,714,40,0.522409,0.252101,0.056022,0.1317,0.4254,-7.568,-0.3489,0.041408,0.075388,0.0,0.252101,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,AWAY,Over 2.5,Away win,714,132,0.522409,0.320728,0.184874,0.167551,1.1034,1.732,0.0743,0.158112,0.215009,0.0,0.320728,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,1X,Over 2.5,Home or draw,714,241,0.522409,0.679272,0.337535,0.354858,0.9512,-1.732,-0.0743,0.303801,0.373008,0.201681,0.522409,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,X2,Over 2.5,Draw or away,714,172,0.522409,0.572829,0.240896,0.299251,0.805,-5.835,-0.2362,0.210969,0.273597,0.095238,0.522409,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O25,12,Over 2.5,Home or away,714,333,0.522409,0.747899,0.466387,0.390709,1.1937,7.568,0.3489,0.430071,0.503061,0.270308,0.522409,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,BTTS,Under 2.5,BTTS Yes,714,90,0.477591,0.502801,0.12605,0.240133,0.5249,-11.408,-0.4568,0.103689,0.152414,0.0,0.477591,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,BTTS_NO,Under 2.5,BTTS No,714,251,0.477591,0.497199,0.351541,0.237458,1.4804,11.408,0.4568,0.317398,0.387272,0.0,0.477591,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,HOME,Under 2.5,Home win,714,104,0.477591,0.427171,0.145658,0.204013,0.714,-5.835,-0.2362,0.121679,0.17343,0.0,0.427171,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,DRAW,Under 2.5,Draw,714,140,0.477591,0.252101,0.196078,0.120401,1.6285,7.568,0.3489,0.168615,0.226795,0.0,0.252101,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,AWAY,Under 2.5,Away win,714,97,0.477591,0.320728,0.135854,0.153177,0.8869,-1.732,-0.0743,0.112662,0.162944,0.0,0.320728,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,1X,Under 2.5,Home or draw,714,244,0.477591,0.679272,0.341737,0.324414,1.0534,1.732,0.0743,0.307877,0.377291,0.156863,0.477591,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,X2,Under 2.5,Draw or away,714,237,0.477591,0.572829,0.331933,0.273578,1.2133,5.835,0.2362,0.298371,0.367293,0.05042,0.477591,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U25,12,Under 2.5,Home or away,714,201,0.477591,0.747899,0.281513,0.35719,0.7881,-7.568,-0.3489,0.249761,0.315603,0.22549,0.477591,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,BTTS,Over 3.5,BTTS Yes,714,155,0.268908,0.502801,0.217087,0.135207,1.6056,8.188,0.3693,0.188404,0.248798,0.0,0.268908,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,BTTS_NO,Over 3.5,BTTS No,714,37,0.268908,0.497199,0.051821,0.133701,0.3876,-8.188,-0.3693,0.037827,0.070611,0.0,0.268908,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,HOME,Over 3.5,Home win,714,94,0.268908,0.427171,0.131653,0.114869,1.1461,1.678,0.0765,0.108811,0.158437,0.0,0.268908,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,DRAW,Over 3.5,Draw,714,40,0.268908,0.252101,0.056022,0.067792,0.8264,-1.177,-0.0611,0.041408,0.075388,0.0,0.252101,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,AWAY,Over 3.5,Away win,714,58,0.268908,0.320728,0.081232,0.086246,0.9419,-0.501,-0.0242,0.063363,0.103584,0.0,0.268908,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,1X,Over 3.5,Home or draw,714,134,0.268908,0.679272,0.187675,0.182661,1.0274,0.501,0.0242,0.160734,0.217959,0.0,0.268908,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,X2,Over 3.5,Draw or away,714,98,0.268908,0.572829,0.137255,0.154038,0.891,-1.678,-0.0765,0.113948,0.164445,0.0,0.268908,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,O35,12,Over 3.5,Home or away,714,152,0.268908,0.747899,0.212885,0.201116,1.0585,1.177,0.0611,0.184437,0.244407,0.016807,0.268908,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,BTTS,Under 3.5,BTTS Yes,714,204,0.731092,0.502801,0.285714,0.367594,0.7773,-8.188,-0.3693,0.253793,0.319929,0.233894,0.502801,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,BTTS_NO,Under 3.5,BTTS No,714,318,0.731092,0.497199,0.445378,0.363498,1.2253,8.188,0.3693,0.409311,0.48203,0.228291,0.497199,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,HOME,Under 3.5,Home win,714,211,0.731092,0.427171,0.295518,0.312301,0.9463,-1.678,-0.0765,0.263216,0.330009,0.158263,0.427171,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,DRAW,Under 3.5,Draw,714,140,0.731092,0.252101,0.196078,0.184309,1.0639,1.177,0.0611,0.168615,0.226795,0.0,0.252101,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,AWAY,Under 3.5,Away win,714,171,0.731092,0.320728,0.239496,0.234482,1.0214,0.501,0.0242,0.209638,0.272142,0.051821,0.320728,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,1X,Under 3.5,Home or draw,714,351,0.731092,0.679272,0.491597,0.49661,0.9899,-0.501,-0.0242,0.455069,0.528214,0.410364,0.679272,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,X2,Under 3.5,Draw or away,714,311,0.731092,0.572829,0.435574,0.418791,1.0401,1.678,0.0765,0.399645,0.472193,0.303922,0.572829,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,U35,12,Under 3.5,Home or away,714,382,0.731092,0.747899,0.535014,0.546783,0.9785,-1.177,-0.0611,0.498339,0.571315,0.478992,0.731092,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS,HOME,BTTS Yes,Home win,714,127,0.502801,0.427171,0.177871,0.214782,0.8281,-3.691,-0.1492,0.151567,0.207623,0.0,0.427171,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS,DRAW,BTTS Yes,Draw,714,130,0.502801,0.252101,0.182073,0.126757,1.4364,5.532,0.2548,0.155492,0.212056,0.0,0.252101,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS,AWAY,BTTS Yes,Away win,714,102,0.502801,0.320728,0.142857,0.161263,0.8859,-1.841,-0.0789,0.119098,0.170438,0.0,0.320728,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS,1X,BTTS Yes,Home or draw,714,257,0.502801,0.679272,0.359944,0.341539,1.0539,1.841,0.0789,0.325572,0.395815,0.182073,0.502801,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS,X2,BTTS Yes,Draw or away,714,232,0.502801,0.572829,0.32493,0.288019,1.1282,3.691,0.1492,0.291592,0.360142,0.07563,0.502801,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS,12,BTTS Yes,Home or away,714,229,0.502801,0.747899,0.320728,0.376045,0.8529,-5.532,-0.2548,0.287529,0.355847,0.2507,0.502801,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS_NO,HOME,BTTS No,Home win,714,178,0.497199,0.427171,0.2493,0.212389,1.1738,3.691,0.1492,0.218966,0.282317,0.0,0.427171,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS_NO,DRAW,BTTS No,Draw,714,50,0.497199,0.252101,0.070028,0.125344,0.5587,-5.532,-0.2548,0.053519,0.091139,0.0,0.252101,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS_NO,AWAY,BTTS No,Away win,714,127,0.497199,0.320728,0.177871,0.159466,1.1154,1.841,0.0789,0.151567,0.207623,0.0,0.320728,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS_NO,1X,BTTS No,Home or draw,714,228,0.497199,0.679272,0.319328,0.337733,0.9455,-1.841,-0.0789,0.286175,0.354414,0.176471,0.497199,True,True,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS_NO,X2,BTTS No,Draw or away,714,177,0.497199,0.572829,0.247899,0.28481,0.8704,-3.691,-0.1492,0.217632,0.280865,0.070028,0.497199,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,BTTS_NO,12,BTTS No,Home or away,714,305,0.497199,0.747899,0.427171,0.371855,1.1488,5.532,0.2548,0.391371,0.46375,0.245098,0.497199,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,1X,X2,Home or draw,Draw or away,714,180,0.679272,0.572829,0.252101,0.389107,0.6479,-13.701,-0.5934,0.221635,0.28522,0.252101,0.572829,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,1X,12,Home or draw,Home or away,714,305,0.679272,0.747899,0.427171,0.508027,0.8408,-8.086,-0.3989,0.391371,0.46375,0.427171,0.679272,True,False,RESEARCH,1.0.0
league=Greek Super League,Greek Super League,ALL,X2,12,Draw or away,Home or away,714,229,0.572829,0.747899,0.320728,0.428418,0.7486,-10.769,-0.5014,0.287529,0.355847,0.320728,0.572829,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,U25,Over 1.5,Under 2.5,554,137,0.703971,0.543321,0.247292,0.382483,0.6465,-13.519,-0.5945,0.213187,0.284878,0.247292,0.543321,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,U35,Over 1.5,Under 3.5,554,256,0.703971,0.758123,0.462094,0.533697,0.8658,-7.16,-0.3663,0.420981,0.503729,0.462094,0.703971,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,BTTS_NO,Over 1.5,BTTS No,554,105,0.703971,0.48556,0.189531,0.34182,0.5545,-15.229,-0.6675,0.159074,0.224263,0.189531,0.48556,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,HOME,Over 1.5,Home win,554,171,0.703971,0.418773,0.308664,0.294804,1.047,1.386,0.0615,0.271625,0.348339,0.122744,0.418773,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,DRAW,Over 1.5,Draw,554,110,0.703971,0.305054,0.198556,0.214749,0.9246,-1.619,-0.077,0.167463,0.233801,0.009025,0.305054,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,AWAY,Over 1.5,Away win,554,109,0.703971,0.276173,0.196751,0.194418,1.012,0.233,0.0114,0.165783,0.231895,0.0,0.276173,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,1X,Over 1.5,Home or draw,554,281,0.703971,0.723827,0.50722,0.509553,0.9954,-0.233,-0.0114,0.465682,0.548659,0.427798,0.703971,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,X2,Over 1.5,Draw or away,554,219,0.703971,0.581227,0.395307,0.409167,0.9661,-1.386,-0.0615,0.355449,0.436607,0.285199,0.581227,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O15,12,Over 1.5,Home or away,554,280,0.703971,0.694946,0.505415,0.489222,1.0331,1.619,0.077,0.463888,0.546868,0.398917,0.694946,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U15,HOME,Under 1.5,Home win,554,61,0.296029,0.418773,0.110108,0.123969,0.8882,-1.386,-0.0615,0.086678,0.138908,0.0,0.296029,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U15,DRAW,Under 1.5,Draw,554,59,0.296029,0.305054,0.106498,0.090305,1.1793,1.619,0.077,0.083466,0.13495,0.0,0.296029,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U15,AWAY,Under 1.5,Away win,554,44,0.296029,0.276173,0.079422,0.081755,0.9715,-0.233,-0.0114,0.059694,0.104944,0.0,0.276173,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U15,1X,Under 1.5,Home or draw,554,120,0.296029,0.723827,0.216606,0.214274,1.0109,0.233,0.0114,0.184318,0.252798,0.019856,0.296029,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U15,X2,Under 1.5,Draw or away,554,103,0.296029,0.581227,0.185921,0.17206,1.0806,1.386,0.0615,0.155726,0.220441,0.0,0.296029,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U15,12,Under 1.5,Home or away,554,105,0.296029,0.694946,0.189531,0.205724,0.9213,-1.619,-0.077,0.159074,0.224263,0.0,0.296029,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,U35,Over 2.5,Under 3.5,554,119,0.456679,0.758123,0.214801,0.346219,0.6204,-13.142,-0.6161,0.182628,0.250903,0.214801,0.456679,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,BTTS,Over 2.5,BTTS Yes,554,210,0.456679,0.51444,0.379061,0.234934,1.6135,14.413,0.5789,0.339625,0.420163,0.0,0.456679,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,BTTS_NO,Over 2.5,BTTS No,554,43,0.456679,0.48556,0.077617,0.221745,0.35,-14.413,-0.5789,0.058132,0.10292,0.0,0.456679,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,HOME,Over 2.5,Home win,554,136,0.456679,0.418773,0.245487,0.191245,1.2836,5.424,0.2207,0.211482,0.282998,0.0,0.418773,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,DRAW,Over 2.5,Draw,554,35,0.456679,0.305054,0.063177,0.139312,0.4535,-7.613,-0.332,0.045773,0.086597,0.0,0.305054,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,AWAY,Over 2.5,Away win,554,82,0.456679,0.276173,0.148014,0.126122,1.1736,2.189,0.0983,0.12087,0.180007,0.0,0.276173,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,1X,Over 2.5,Home or draw,554,171,0.456679,0.723827,0.308664,0.330556,0.9338,-2.189,-0.0983,0.271625,0.348339,0.180505,0.456679,True,True,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,X2,Over 2.5,Draw or away,554,117,0.456679,0.581227,0.211191,0.265434,0.7956,-5.424,-0.2207,0.179251,0.247109,0.037906,0.456679,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,O25,12,Over 2.5,Home or away,554,218,0.456679,0.694946,0.393502,0.317367,1.2399,7.613,0.332,0.353688,0.434782,0.151625,0.456679,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U25,BTTS,Under 2.5,BTTS Yes,554,75,0.543321,0.51444,0.135379,0.279506,0.4844,-14.413,-0.5789,0.109388,0.166392,0.057762,0.51444,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U25,BTTS_NO,Under 2.5,BTTS No,554,226,0.543321,0.48556,0.407942,0.263815,1.5463,14.413,0.5789,0.367788,0.449364,0.028881,0.48556,True,False,RESEARCH,1.0.0
league=Ireland Premier Division,Ireland Premier Division,ALL,U25,HOME,Under 2.5,Home win,554,96,0.543321,0.418773,0.173285,0.227528,0.7616,-5.424,-0.2207,0.144045,0.207025,0.0,0.418773,True,False,RESEARCH,1.0.0
