variant,month,target,dataset_id,retrain_id,train_start,train_end,n_train,n_test,target_prevalence,majority_accuracy,accuracy,accuracy_lift,auc,pr_auc,brier,log_loss,ece,baseline_log_loss,baseline_brier,margin_vs_baseline_ll,mean_predicted,mean_actual,model_age_months,gate_decision,interpretable
rolling_3y,2023-01,over15,f957d01507de,rolling_3y:2023-01,2020-01-04,2022-12-31,30071,717,0.7364,0.7364,0.735,-0.139,0.5984,0.7828,0.19034,0.5679,0.02179,0.56645,0.19004,-0.00144,0.724,0.7364,0,PROMOTE,True
rolling_3y,2023-01,over25,f957d01507de,rolling_3y:2023-01,2020-01-04,2022-12-31,30071,717,0.4979,0.5021,0.5635,6.137,0.5824,0.5508,0.24624,0.68566,0.04248,0.68888,0.24788,0.00322,0.4762,0.4979,0,PROMOTE,True
rolling_3y,2023-01,over35,f957d01507de,rolling_3y:2023-01,2020-01-04,2022-12-31,30071,717,0.2608,0.7392,0.7406,0.139,0.5787,0.3152,0.1907,0.56806,0.02121,0.57114,0.19193,0.00308,0.2718,0.2608,0,PROMOTE,True
rolling_3y,2023-02,btts,730094cf90da,rolling_3y:2023-02,2020-02-01,2023-01-31,30530,1014,0.4842,0.5158,0.5404,2.465,0.5638,0.5428,0.24657,0.6862,0.02119,0.69417,0.25049,0.00798,0.5049,0.4842,0,PROMOTE,True
rolling_3y,2023-02,over15,730094cf90da,rolling_3y:2023-02,2020-02-01,2023-01-31,30530,1014,0.7199,0.7199,0.7199,0.0,0.5906,0.7939,0.19745,0.58187,0.02153,0.59304,0.20148,0.01116,0.7268,0.7199,0,PROMOTE,True
rolling_3y,2023-02,over25,730094cf90da,rolling_3y:2023-02,2020-02-01,2023-01-31,30530,1014,0.4428,0.5572,0.5631,0.592,0.5845,0.5262,0.24189,0.67663,0.03071,0.68123,0.24408,0.0046,0.4731,0.4428,0,PROMOTE,True
rolling_3y,2023-02,over35,730094cf90da,rolling_3y:2023-02,2020-02-01,2023-01-31,30530,1014,0.2268,0.7732,0.7732,0.0,0.5661,0.2833,0.1747,0.53318,0.03932,0.53125,0.17399,-0.00193,0.2579,0.2268,0,PROMOTE,True
rolling_3y,2023-03,btts,260704f4dfbb,rolling_3y:2023-03,2020-03-01,2023-02-28,31020,984,0.4868,0.5132,0.5315,1.829,0.5489,0.5318,0.24853,0.69023,0.02269,0.68915,0.24801,-0.00108,0.5053,0.4868,0,PROMOTE,True
rolling_3y,2023-03,over15,260704f4dfbb,rolling_3y:2023-03,2020-03-01,2023-02-28,31020,984,0.7256,0.7256,0.7256,0.0,0.5851,0.7788,0.19611,0.57992,0.01104,0.57951,0.19587,-0.00041,0.724,0.7256,0,PROMOTE,True
rolling_3y,2023-03,over25,260704f4dfbb,rolling_3y:2023-03,2020-03-01,2023-02-28,31020,984,0.4492,0.5508,0.5864,3.557,0.5915,0.5408,0.2415,0.67605,0.02015,0.68266,0.24479,0.0066,0.4677,0.4492,0,PROMOTE,True
rolling_3y,2023-03,over35,260704f4dfbb,rolling_3y:2023-03,2020-03-01,2023-02-28,31020,984,0.2561,0.7439,0.7429,-0.102,0.5888,0.3244,0.18706,0.5601,0.0214,0.56602,0.18947,0.00591,0.2527,0.2561,0,PROMOTE,True
rolling_3y,2023-04,btts,0518055722b3,rolling_3y:2023-04,2020-05-08,2023-03-31,31756,1671,0.5069,0.5069,0.5254,1.855,0.5353,0.5364,0.24973,0.69263,0.02739,0.69624,0.25153,0.00361,0.5125,0.5069,0,PROMOTE,True
rolling_3y,2023-04,over15,0518055722b3,rolling_3y:2023-04,2020-05-08,2023-03-31,31756,1671,0.7397,0.7397,0.7397,0.0,0.5761,0.8009,0.18988,0.56562,0.00828,0.57332,0.1925,0.0077,0.7387,0.7397,0,PROMOTE,True
rolling_3y,2023-04,over25,0518055722b3,rolling_3y:2023-04,2020-05-08,2023-03-31,31756,1671,0.4877,0.5123,0.5482,3.591,0.5658,0.5592,0.24615,0.68532,0.01386,0.69462,0.25071,0.00929,0.4968,0.4877,0,PROMOTE,True
rolling_3y,2023-04,over35,0518055722b3,rolling_3y:2023-04,2020-05-08,2023-03-31,31756,1671,0.2699,0.7301,0.7325,0.239,0.5768,0.3478,0.19352,0.57466,0.01168,0.58097,0.19612,0.00631,0.2663,0.2699,0,PROMOTE,True
rolling_3y,2023-05,btts,6c91ed9c0aac,rolling_3y:2023-05,2020-05-08,2023-04-30,33427,1234,0.5365,0.5365,0.5583,2.188,0.5672,0.5976,0.24473,0.68241,0.01801,0.68954,0.2482,0.00712,0.5316,0.5365,0,PROMOTE,True
rolling_3y,2023-05,over15,6c91ed9c0aac,rolling_3y:2023-05,2020-05-08,2023-04-30,33427,1234,0.7504,0.7504,0.7512,0.081,0.5907,0.8058,0.18296,0.55064,0.00508,0.55665,0.18538,0.00601,0.7541,0.7504,0,PROMOTE,True
rolling_3y,2023-05,over25,6c91ed9c0aac,rolling_3y:2023-05,2020-05-08,2023-04-30,33427,1234,0.5113,0.5113,0.5746,6.321,0.596,0.5978,0.24243,0.67756,0.02498,0.68358,0.24524,0.00602,0.5069,0.5113,0,PROMOTE,True
rolling_3y,2023-05,over35,6c91ed9c0aac,rolling_3y:2023-05,2020-05-08,2023-04-30,33427,1234,0.2974,0.7026,0.7026,-0.0,0.594,0.376,0.20434,0.59755,0.02141,0.6042,0.20706,0.00666,0.2811,0.2974,0,PROMOTE,True
rolling_3y,2023-06,btts,1076f2391fa7,rolling_3y:2023-06,2020-06-01,2023-05-31,34601,539,0.5436,0.5436,0.5584,1.484,0.5497,0.598,0.24537,0.68376,0.0246,0.6891,0.24799,0.00534,0.5651,0.5436,0,PROMOTE,True
rolling_3y,2023-06,over15,1076f2391fa7,rolling_3y:2023-06,2020-06-01,2023-05-31,34601,539,0.7403,0.7403,0.7384,-0.186,0.6013,0.8157,0.188,0.56114,0.0248,0.57008,0.19128,0.00894,0.7631,0.7403,0,PROMOTE,True
rolling_3y,2023-06,over25,1076f2391fa7,rolling_3y:2023-06,2020-06-01,2023-05-31,34601,539,0.5195,0.5195,0.5677,4.824,0.6048,0.6044,0.24091,0.67465,0.01891,0.6814,0.24418,0.00675,0.5093,0.5195,0,PROMOTE,True
rolling_3y,2023-06,over35,1076f2391fa7,rolling_3y:2023-06,2020-06-01,2023-05-31,34601,539,0.2913,0.7087,0.7124,0.371,0.6575,0.4797,0.19172,0.56884,0.04064,0.59944,0.20473,0.0306,0.2859,0.2913,0,PROMOTE,True
rolling_3y,2023-07,btts,1554c737dcb3,rolling_3y:2023-07,2020-07-01,2023-06-30,34785,755,0.5166,0.5166,0.5735,5.695,0.6121,0.5995,0.24003,0.67289,0.02876,0.68292,0.24491,0.01003,0.5201,0.5166,0,PROMOTE,True
rolling_3y,2023-07,over15,1554c737dcb3,rolling_3y:2023-07,2020-07-01,2023-06-30,34785,755,0.7404,0.7404,0.751,1.06,0.6209,0.8164,0.1824,0.54893,0.03329,0.55776,0.18635,0.00882,0.7299,0.7404,0,PROMOTE,True
rolling_3y,2023-07,over25,1554c737dcb3,rolling_3y:2023-07,2020-07-01,2023-06-30,34785,755,0.4795,0.5205,0.596,7.55,0.6422,0.6019,0.23446,0.66096,0.01956,0.6721,0.23955,0.01114,0.4983,0.4795,0,PROMOTE,True
rolling_3y,2023-07,over35,1076f2391fa7,rolling_3y:2023-07,2020-07-01,2023-06-30,34785,755,0.2742,0.7258,0.7272,0.132,0.6061,0.3725,0.19311,0.57265,0.02806,0.57976,0.19591,0.00712,0.2691,0.2742,1,REJECT,True
rolling_3y,2023-08,btts,3dc882e99cfb,rolling_3y:2023-08,2020-08-01,2023-07-31,35056,1311,0.4935,0.5065,0.5332,2.67,0.5572,0.5507,0.24735,0.68765,0.02918,0.69669,0.25175,0.00904,0.5164,0.4935,0,PROMOTE,True
rolling_3y,2023-08,over15,3dc882e99cfb,rolling_3y:2023-08,2020-08-01,2023-07-31,35056,1311,0.7483,0.7483,0.749,0.076,0.5726,0.789,0.18599,0.55827,0.03111,0.56422,0.18833,0.00594,0.7367,0.7483,0,PROMOTE,True
rolling_3y,2023-08,over25,3dc882e99cfb,rolling_3y:2023-08,2020-08-01,2023-07-31,35056,1311,0.5202,0.5202,0.5629,4.272,0.5788,0.5804,0.24589,0.68492,0.04077,0.68956,0.24822,0.00464,0.4997,0.5202,0,PROMOTE,True
rolling_3y,2023-08,over35,3dc882e99cfb,rolling_3y:2023-08,2020-08-01,2023-07-31,35056,1311,0.2746,0.7254,0.7262,0.076,0.567,0.3274,0.19789,0.5844,0.0344,0.58399,0.19753,-0.00042,0.2736,0.2746,0,PROMOTE,True
rolling_3y,2023-09,btts,d7d07f817d16,rolling_3y:2023-09,2020-09-01,2023-08-31,35765,1510,0.5596,0.5596,0.5596,0.0,0.5561,0.619,0.24466,0.68219,0.03515,0.68699,0.24694,0.0048,0.5294,0.5596,0,PROMOTE,True
rolling_3y,2023-09,over15,d7d07f817d16,rolling_3y:2023-09,2020-09-01,2023-08-31,35765,1510,0.7662,0.7662,0.7662,0.0,0.5807,0.8136,0.17691,0.53733,0.02318,0.54246,0.17879,0.00513,0.7525,0.7662,0,PROMOTE,True
rolling_3y,2023-09,over25,d7d07f817d16,rolling_3y:2023-09,2020-09-01,2023-08-31,35765,1510,0.5265,0.5265,0.5437,1.722,0.5631,0.591,0.24703,0.68718,0.0323,0.69598,0.25138,0.0088,0.5223,0.5265,0,PROMOTE,True
rolling_3y,2023-09,over35,d7d07f817d16,rolling_3y:2023-09,2020-09-01,2023-08-31,35765,1510,0.3066,0.6934,0.6967,0.331,0.589,0.3798,0.2088,0.60711,0.02923,0.62031,0.21387,0.0132,0.2843,0.3066,0,PROMOTE,True
rolling_3y,2023-10,btts,71a99286b2bb,rolling_3y:2023-10,2020-10-01,2023-09-30,36445,1430,0.5161,0.5161,0.5517,3.566,0.5937,0.6173,0.24259,0.67765,0.03227,0.68846,0.24766,0.01081,0.542,0.5161,0,PROMOTE,True
rolling_3y,2023-10,over15,71a99286b2bb,rolling_3y:2023-10,2020-10-01,2023-09-30,36445,1430,0.7608,0.7608,0.758,-0.28,0.6107,0.835,0.1776,0.53746,0.01637,0.54922,0.18168,0.01176,0.7512,0.7608,0,PROMOTE,True
rolling_3y,2023-10,over25,71a99286b2bb,rolling_3y:2023-10,2020-10-01,2023-09-30,36445,1430,0.5098,0.5098,0.5727,6.294,0.6157,0.616,0.23956,0.67179,0.01849,0.68431,0.24561,0.01253,0.5247,0.5098,0,PROMOTE,True
rolling_3y,2023-10,over35,71a99286b2bb,rolling_3y:2023-10,2020-10-01,2023-09-30,36445,1430,0.3049,0.6951,0.7007,0.559,0.6129,0.4146,0.20405,0.59597,0.02443,0.60977,0.20971,0.0138,0.29,0.3049,0,PROMOTE,True
rolling_3y,2023-11,btts,67dcfb7d3ff1,rolling_3y:2023-11,2020-11-01,2023-10-31,36730,1097,0.5369,0.5369,0.5442,0.729,0.5669,0.6106,0.24371,0.68019,0.0298,0.69657,0.2517,0.01638,0.5328,0.5369,0,PROMOTE,True
rolling_3y,2023-11,over15,67dcfb7d3ff1,rolling_3y:2023-11,2020-11-01,2023-10-31,36730,1097,0.7675,0.7675,0.7685,0.091,0.537,0.7967,0.17922,0.54399,0.02758,0.54597,0.18003,0.00199,0.7605,0.7675,0,PROMOTE,True
rolling_3y,2023-11,over25,67dcfb7d3ff1,rolling_3y:2023-11,2020-11-01,2023-10-31,36730,1097,0.5278,0.5278,0.5843,5.652,0.5997,0.6009,0.2418,0.67661,0.02653,0.68773,0.24732,0.01112,0.5199,0.5278,0,PROMOTE,True
rolling_3y,2023-11,over35,67dcfb7d3ff1,rolling_3y:2023-11,2020-11-01,2023-10-31,36730,1097,0.3036,0.6964,0.6946,-0.182,0.6088,0.3887,0.20529,0.59885,0.02165,0.61069,0.21001,0.01183,0.2981,0.3036,0,PROMOTE,True
rolling_3y,2023-12,btts,4b9eda91ae6b,rolling_3y:2023-12,2020-12-01,2023-11-30,36880,1018,0.5314,0.5314,0.5354,0.393,0.5478,0.5924,0.24613,0.685,0.03773,0.69112,0.24899,0.00612,0.5408,0.5314,0,PROMOTE,True
rolling_3y,2023-12,over15,4b9eda91ae6b,rolling_3y:2023-12,2020-12-01,2023-11-30,36880,1018,0.7544,0.7544,0.7564,0.196,0.606,0.8294,0.17955,0.5416,0.02038,0.55128,0.18299,0.00968,0.7649,0.7544,0,PROMOTE,True
rolling_3y,2023-12,over25,4b9eda91ae6b,rolling_3y:2023-12,2020-12-01,2023-11-30,36880,1018,0.5157,0.5157,0.5373,2.161,0.5595,0.5698,0.24739,0.68791,0.03044,0.68999,0.24844,0.00208,0.5248,0.5157,0,PROMOTE,True
rolling_3y,2023-12,over35,4b9eda91ae6b,rolling_3y:2023-12,2020-12-01,2023-11-30,36880,1018,0.2868,0.7132,0.7092,-0.393,0.5809,0.3518,0.2017,0.59175,0.01634,0.5958,0.20301,0.00406,0.3023,0.2868,0,PROMOTE,True
rolling_3y,2024-01,btts,303c908639f4,rolling_3y:2024-01,2021-01-01,2023-12-30,36845,766,0.5666,0.5666,0.5431,-2.35,0.5543,0.6409,0.24305,0.67872,0.0445,0.69191,0.24938,0.01319,0.5287,0.5666,0,PROMOTE,True
rolling_3y,2024-01,over15,303c908639f4,rolling_3y:2024-01,2021-01-01,2023-12-30,36845,766,0.7624,0.7624,0.7637,0.131,0.5421,0.7926,0.18196,0.55027,0.03514,0.55209,0.18252,0.00182,0.7514,0.7624,0,PROMOTE,True
rolling_3y,2024-01,over25,303c908639f4,rolling_3y:2024-01,2021-01-01,2023-12-30,36845,766,0.5287,0.5287,0.5522,2.35,0.5866,0.6083,0.24382,0.68063,0.03414,0.69616,0.25151,0.01553,0.5018,0.5287,0,PROMOTE,True
rolling_3y,2024-01,over35,303c908639f4,rolling_3y:2024-01,2021-01-01,2023-12-30,36845,766,0.3003,0.6997,0.705,0.522,0.5533,0.3606,0.20832,0.60665,0.04461,0.61808,0.21281,0.01142,0.2842,0.3003,0,PROMOTE,True
rolling_3y,2024-02,btts,04df1ca78793,rolling_3y:2024-02,2021-02-01,2024-01-31,36673,1214,0.5354,0.5354,0.5733,3.789,0.5903,0.6235,0.24113,0.67479,0.01379,0.68941,0.24814,0.01462,0.5303,0.5354,0,PROMOTE,True
rolling_3y,2024-02,over15,303c908639f4,rolling_3y:2024-02,2021-02-01,2024-01-31,36673,1214,0.7545,0.7545,0.7586,0.412,0.6028,0.8127,0.17911,0.5421,0.02121,0.55385,0.18373,0.01175,0.7404,0.7545,1,REJECT,True
rolling_3y,2024-02,over25,04df1ca78793,rolling_3y:2024-02,2021-02-01,2024-01-31,36673,1214,0.4984,0.5016,0.5972,9.555,0.6214,0.6009,0.23974,0.67231,0.03337,0.68749,0.24721,0.01518,0.4972,0.4984,0,PROMOTE,True
rolling_3y,2024-02,over35,04df1ca78793,rolling_3y:2024-02,2021-02-01,2024-01-31,36673,1214,0.2825,0.7175,0.7175,-0.0,0.6196,0.3693,0.19612,0.57821,0.01806,0.59054,0.20093,0.01233,0.2799,0.2825,0,PROMOTE,True
rolling_3y,2024-03,btts,03274ead05df,rolling_3y:2024-03,2021-03-01,2024-02-29,36919,1366,0.5168,0.5168,0.5512,3.441,0.5714,0.5952,0.24519,0.68316,0.01696,0.6931,0.24996,0.00995,0.5252,0.5168,0,PROMOTE,True
rolling_3y,2024-03,over15,03274ead05df,rolling_3y:2024-03,2021-03-01,2024-02-29,36919,1366,0.7262,0.7262,0.7269,0.073,0.6013,0.7928,0.19512,0.57726,0.02202,0.58414,0.19758,0.00688,0.746,0.7262,0,PROMOTE,True
rolling_3y,2024-03,over25,03274ead05df,rolling_3y:2024-03,2021-03-01,2024-02-29,36919,1366,0.4971,0.5029,0.5725,6.955,0.596,0.6052,0.24256,0.6779,0.03342,0.69266,0.24975,0.01477,0.499,0.4971,0,PROMOTE,True
rolling_3y,2024-03,over35,03274ead05df,rolling_3y:2024-03,2021-03-01,2024-02-29,36919,1366,0.2892,0.7108,0.7116,0.073,0.6083,0.3904,0.19913,0.586,0.00944,0.59877,0.20443,0.01278,0.2799,0.2892,0,PROMOTE,True
rolling_3y,2024-04,btts,bae85f48a820,rolling_3y:2024-04,2021-04-01,2024-03-31,37346,1750,0.5497,0.5497,0.568,1.829,0.5896,0.6404,0.23942,0.67106,0.01907,0.69027,0.24856,0.01921,0.5339,0.5497,0,PROMOTE,True
rolling_3y,2024-04,over15,bae85f48a820,rolling_3y:2024-04,2021-04-01,2024-03-31,37346,1750,0.7531,0.7531,0.752,-0.114,0.6176,0.8277,0.18027,0.54335,0.01889,0.55697,0.18517,0.01363,0.7438,0.7531,0,PROMOTE,True
rolling_3y,2024-04,over25,bae85f48a820,rolling_3y:2024-04,2021-04-01,2024-03-31,37346,1750,0.5343,0.5343,0.564,2.971,0.595,0.6342,0.24168,0.67605,0.02453,0.69597,0.25136,0.01992,0.5098,0.5343,0,PROMOTE,True
rolling_3y,2024-04,over35,bae85f48a820,rolling_3y:2024-04,2021-04-01,2024-03-31,37346,1750,0.3051,0.6949,0.7029,0.8,0.6103,0.416,0.2041,0.5962,0.01583,0.61446,0.2118,0.01826,0.2913,0.3051,0,PROMOTE,True
rolling_3y,2024-05,btts,2570cefd1e17,rolling_3y:2024-05,2021-05-01,2024-04-30,37858,1257,0.5632,0.5632,0.5831,1.989,0.5888,0.6695,0.23522,0.66174,0.04459,0.68302,0.24496,0.02128,0.5517,0.5632,0,PROMOTE,True
rolling_3y,2024-05,over15,2570cefd1e17,rolling_3y:2024-05,2021-05-01,2024-04-30,37858,1257,0.7741,0.7741,0.7741,0.0,0.6302,0.8534,0.16821,0.51485,0.01731,0.53276,0.17436,0.01792,0.7627,0.7741,0,PROMOTE,True
rolling_3y,2024-05,over25,2570cefd1e17,rolling_3y:2024-05,2021-05-01,2024-04-30,37858,1257,0.568,0.568,0.6038,3.58,0.6317,0.7012,0.23221,0.65574,0.03462,0.68063,0.24379,0.02489,0.5363,0.568,0,PROMOTE,True
rolling_3y,2024-05,over35,2570cefd1e17,rolling_3y:2024-05,2021-05-01,2024-04-30,37858,1257,0.3373,0.6627,0.6714,0.875,0.6145,0.4515,0.21522,0.61998,0.03235,0.63487,0.2217,0.0149,0.3059,0.3373,0,PROMOTE,True
rolling_3y,2024-06,btts,445ed1761fa3,rolling_3y:2024-06,2021-06-02,2024-05-31,38096,563,0.5613,0.5613,0.611,4.973,0.6559,0.7318,0.22707,0.64467,0.03567,0.67985,0.24341,0.03518,0.5544,0.5613,0,PROMOTE,True
rolling_3y,2024-06,over15,445ed1761fa3,rolling_3y:2024-06,2021-06-02,2024-05-31,38096,563,0.7549,0.7549,0.7531,-0.178,0.6174,0.8349,0.17943,0.54046,0.03784,0.54998,0.18245,0.00952,0.7571,0.7549,0,PROMOTE,True
rolling_3y,2024-06,over25,445ed1761fa3,rolling_3y:2024-06,2021-06-02,2024-05-31,38096,563,0.5293,0.5293,0.6146,8.526,0.6691,0.6872,0.22906,0.64973,0.04151,0.67232,0.23967,0.02259,0.5225,0.5293,0,PROMOTE,True
rolling_3y,2024-06,over35,445ed1761fa3,rolling_3y:2024-06,2021-06-02,2024-05-31,38096,563,0.2842,0.7158,0.7265,1.066,0.6772,0.4641,0.18713,0.55805,0.04192,0.57385,0.19473,0.0158,0.2966,0.2842,0,PROMOTE,True
rolling_3y,2024-07,btts,bdc9a871c309,rolling_3y:2024-07,2021-07-01,2024-06-30,38449,676,0.5607,0.5607,0.5947,3.402,0.633,0.713,0.23056,0.65165,0.03085,0.67814,0.24256,0.02649,0.558,0.5607,0,PROMOTE,True
rolling_3y,2024-07,over15,bdc9a871c309,rolling_3y:2024-07,2021-07-01,2024-06-30,38449,676,0.7722,0.7722,0.7722,0.0,0.6342,0.8477,0.16994,0.51876,0.02562,0.53308,0.17454,0.01432,0.7589,0.7722,0,PROMOTE,True
rolling_3y,2024-07,over25,bdc9a871c309,rolling_3y:2024-07,2021-07-01,2024-06-30,38449,676,0.5266,0.5266,0.6065,7.988,0.6468,0.6585,0.23197,0.65574,0.02218,0.67754,0.24224,0.02179,0.5333,0.5266,0,PROMOTE,True
rolling_3y,2024-07,over35,bdc9a871c309,rolling_3y:2024-07,2021-07-01,2024-06-30,38449,676,0.2914,0.7086,0.7278,1.923,0.6469,0.4437,0.19381,0.57272,0.02733,0.59336,0.20271,0.02064,0.306,0.2914,0,PROMOTE,True
rolling_3y,2024-08,btts,c64ebb7c14a2,rolling_3y:2024-08,2021-08-01,2024-07-31,38644,1343,0.5034,0.5034,0.5525,4.914,0.5849,0.5974,0.24133,0.67397,0.03734,0.69286,0.24984,0.01889,0.5349,0.5034,0,PROMOTE,True
rolling_3y,2024-08,over15,c64ebb7c14a2,rolling_3y:2024-08,2021-08-01,2024-07-31,38644,1343,0.7163,0.7163,0.7215,0.521,0.6186,0.8078,0.19618,0.57809,0.03462,0.59375,0.20187,0.01565,0.7468,0.7163,0,PROMOTE,True
rolling_3y,2024-08,over25,c64ebb7c14a2,rolling_3y:2024-08,2021-08-01,2024-07-31,38644,1343,0.4862,0.5138,0.5599,4.617,0.5957,0.5892,0.24264,0.67773,0.04117,0.68821,0.24754,0.01048,0.5208,0.4862,0,PROMOTE,True
rolling_3y,2024-08,over35,bdc9a871c309,rolling_3y:2024-08,2021-08-01,2024-07-31,38644,1343,0.2844,0.7156,0.7193,0.372,0.5837,0.3744,0.1996,0.58767,0.02698,0.59227,0.20154,0.0046,0.2956,0.2844,1,REJECT,True
rolling_3y,2024-09,btts,7c8bc9c36bad,rolling_3y:2024-09,2021-09-01,2024-08-31,38806,1435,0.5213,0.5213,0.5519,3.066,0.6008,0.6506,0.23764,0.66604,0.04065,0.69122,0.24905,0.02518,0.5426,0.5213,0,PROMOTE,True
rolling_3y,2024-09,over15,7c8bc9c36bad,rolling_3y:2024-09,2021-09-01,2024-08-31,38806,1435,0.7484,0.7484,0.7519,0.348,0.6598,0.8519,0.17814,0.53596,0.02886,0.55516,0.18493,0.0192,0.7529,0.7484,0,PROMOTE,True
rolling_3y,2024-09,over25,7c8bc9c36bad,rolling_3y:2024-09,2021-09-01,2024-08-31,38806,1435,0.5059,0.5059,0.5596,5.366,0.5821,0.5767,0.24635,0.68634,0.0252,0.68821,0.24755,0.00187,0.5251,0.5059,0,PROMOTE,True
rolling_3y,2024-09,over35,7c8bc9c36bad,rolling_3y:2024-09,2021-09-01,2024-08-31,38806,1435,0.2857,0.7143,0.7024,-1.185,0.6135,0.3736,0.19894,0.58518,0.03003,0.59277,0.20177,0.00759,0.3006,0.2857,0,PROMOTE,True
rolling_3y,2024-10,btts,c4496a17175e,rolling_3y:2024-10,2021-10-01,2024-09-30,39148,1342,0.5156,0.5156,0.5604,4.471,0.5997,0.6332,0.23738,0.66568,0.02529,0.69164,0.24925,0.02596,0.5292,0.5156,0,PROMOTE,True
rolling_3y,2024-10,over15,c4496a17175e,rolling_3y:2024-10,2021-10-01,2024-09-30,39148,1342,0.731,0.731,0.7347,0.373,0.6095,0.8027,0.19095,0.56753,0.02237,0.57892,0.19539,0.01138,0.7455,0.731,0,PROMOTE,True
rolling_3y,2024-10,over25,c4496a17175e,rolling_3y:2024-10,2021-10-01,2024-09-30,39148,1342,0.4829,0.5171,0.5835,6.632,0.6241,0.5954,0.23873,0.67022,0.03063,0.68134,0.24414,0.01112,0.5128,0.4829,0,PROMOTE,True
rolling_3y,2024-10,over35,c4496a17175e,rolling_3y:2024-10,2021-10-01,2024-09-30,39148,1342,0.2653,0.7347,0.7295,-0.522,0.6327,0.3689,0.18761,0.55902,0.02072,0.57388,0.19308,0.01485,0.2846,0.2653,0,PROMOTE,True
rolling_3y,2024-11,btts,5e1be35e84c6,rolling_3y:2024-11,2021-11-01,2024-10-31,39196,1233,0.4972,0.5028,0.5483,4.542,0.587,0.5978,0.24109,0.67379,0.03777,0.694,0.25042,0.02021,0.5262,0.4972,0,PROMOTE,True
rolling_3y,2024-11,over15,5e1be35e84c6,rolling_3y:2024-11,2021-11-01,2024-10-31,39196,1233,0.6967,0.6967,0.7015,0.487,0.5923,0.7595,0.20726,0.6052,0.0425,0.61773,0.21247,0.01253,0.7392,0.6967,0,PROMOTE,True
rolling_3y,2024-11,over25,c4496a17175e,rolling_3y:2024-11,2021-11-01,2024-10-31,39196,1233,0.4453,0.5547,0.5572,0.243,0.5897,0.5316,0.24335,0.67932,0.05966,0.68657,0.24674,0.00725,0.499,0.4453,1,REJECT,True
rolling_3y,2024-11,over35,5e1be35e84c6,rolling_3y:2024-11,2021-11-01,2024-10-31,39196,1233,0.2433,0.7567,0.7559,-0.081,0.6087,0.337,0.18003,0.54353,0.03316,0.55214,0.18325,0.00861,0.2733,0.2433,0,PROMOTE,True
rolling_3y,2024-12,btts,09629f161540,rolling_3y:2024-12,2021-12-01,2024-11-30,39462,1040,0.5163,0.5163,0.5413,2.5,0.5797,0.6103,0.24089,0.67359,0.04052,0.68858,0.24773,0.01499,0.5124,0.5163,0,PROMOTE,True
rolling_3y,2024-12,over15,09629f161540,rolling_3y:2024-12,2021-12-01,2024-11-30,39462,1040,0.7635,0.7635,0.7663,0.288,0.5969,0.8233,0.17738,0.538,0.03844,0.54363,0.17925,0.00563,0.7277,0.7635,0,PROMOTE,True
rolling_3y,2024-12,over25,09629f161540,rolling_3y:2024-12,2021-12-01,2024-11-30,39462,1040,0.524,0.524,0.5385,1.442,0.5824,0.6194,0.24338,0.67909,0.06021,0.68513,0.24601,0.00604,0.4873,0.524,0,PROMOTE,True
rolling_3y,2024-12,over35,09629f161540,rolling_3y:2024-12,2021-12-01,2024-11-30,39462,1040,0.274,0.726,0.7269,0.096,0.6114,0.3978,0.19098,0.56726,0.01475,0.5814,0.19645,0.01414,0.266,0.274,0,PROMOTE,True
rolling_3y,2025-01,btts,c7136d02cb2c,rolling_3y:2025-01,2022-01-01,2024-12-31,39719,863,0.5295,0.5295,0.5771,4.751,0.6021,0.6362,0.23966,0.67112,0.03741,0.68494,0.24592,0.01382,0.5137,0.5295,0,PROMOTE,True
rolling_3y,2025-01,over15,09629f161540,rolling_3y:2025-01,2022-01-01,2024-12-31,39719,863,0.7254,0.7254,0.7254,0.0,0.6073,0.8023,0.19244,0.57043,0.02243,0.58636,0.19853,0.01593,0.7317,0.7254,1,REJECT,True
rolling_3y,2025-01,over25,c7136d02cb2c,rolling_3y:2025-01,2022-01-01,2024-12-31,39719,863,0.5006,0.5006,0.5643,6.373,0.5866,0.6001,0.24313,0.67924,0.01831,0.68874,0.24781,0.0095,0.487,0.5006,0,PROMOTE,True
rolling_3y,2025-01,over35,c7136d02cb2c,rolling_3y:2025-01,2022-01-01,2024-12-31,39719,863,0.2538,0.7462,0.7462,0.0,0.5485,0.32,0.18862,0.56486,0.03757,0.56344,0.18815,-0.00142,0.2731,0.2538,0,PROMOTE,True
rolling_3y,2025-02,btts,b4fc56b250d1,rolling_3y:2025-02,2022-02-01,2025-01-31,39917,1180,0.5144,0.5144,0.5873,7.288,0.6111,0.6193,0.23763,0.66635,0.03498,0.68895,0.2479,0.0226,0.5171,0.5144,0,PROMOTE,True
rolling_3y,2025-02,over15,b4fc56b250d1,rolling_3y:2025-02,2022-02-01,2025-01-31,39917,1180,0.722,0.722,0.7203,-0.169,0.6101,0.8009,0.19452,0.57499,0.01754,0.58451,0.19799,0.00951,0.7366,0.722,0,PROMOTE,True
rolling_3y,2025-02,over25,b4fc56b250d1,rolling_3y:2025-02,2022-02-01,2025-01-31,39917,1180,0.4831,0.5169,0.5873,7.034,0.6191,0.5978,0.23793,0.6682,0.01108,0.684,0.24547,0.0158,0.4843,0.4831,0,PROMOTE,True
