policy,target,month,adopted,val_champ,val_cand,next_month_live,next_month_challenger
not_worse_tol000,over35,2025-05,True,0.53842,0.5316,0.6064,0.6064
must_improve_tol000,over35,2025-05,True,0.53842,0.5316,0.6064,0.6064
must_improve_tol002,over35,2025-05,True,0.54403,0.5316,0.6064,0.6064
v9_rule_6m_window,over35,2025-05,True,0.52724,0.53091,0.6064,0.6064
two_window_tol005,over35,2025-05,False,0.5568,0.5316,0.60445,0.6064
always_promote,over35,2025-06,True,0.55643,0.5436,0.61389,0.61389
never_promote,over35,2025-06,False,0.58528,0.5436,0.63439,0.61389
v9_current_tol005,over35,2025-06,True,0.55643,0.5436,0.61389,0.61389
not_worse_tol000,over35,2025-06,True,0.55643,0.5436,0.61389,0.61389
must_improve_tol000,over35,2025-06,True,0.55643,0.5436,0.61389,0.61389
must_improve_tol002,over35,2025-06,True,0.55643,0.5436,0.61389,0.61389
v9_rule_6m_window,over35,2025-06,True,0.54597,0.53706,0.61389,0.61389
two_window_tol005,over35,2025-06,True,0.57474,0.5436,0.61389,0.61389
always_promote,over35,2025-07,True,0.56445,0.5602,0.63111,0.63111
never_promote,over35,2025-07,False,0.60749,0.5602,0.64912,0.63111
v9_current_tol005,over35,2025-07,True,0.56445,0.5602,0.63111,0.63111
not_worse_tol000,over35,2025-07,True,0.56445,0.5602,0.63111,0.63111
must_improve_tol000,over35,2025-07,True,0.56445,0.5602,0.63111,0.63111
must_improve_tol002,over35,2025-07,True,0.56445,0.5602,0.63111,0.63111
v9_rule_6m_window,over35,2025-07,True,0.53998,0.53644,0.63111,0.63111
two_window_tol005,over35,2025-07,True,0.56445,0.5602,0.63111,0.63111
always_promote,over35,2025-08,True,0.58474,0.58111,0.57942,0.57942
never_promote,over35,2025-08,False,0.62606,0.58111,0.58925,0.57942
v9_current_tol005,over35,2025-08,True,0.58474,0.58111,0.57942,0.57942
not_worse_tol000,over35,2025-08,True,0.58474,0.58111,0.57942,0.57942
must_improve_tol000,over35,2025-08,True,0.58474,0.58111,0.57942,0.57942
must_improve_tol002,over35,2025-08,True,0.58474,0.58111,0.57942,0.57942
v9_rule_6m_window,over35,2025-08,True,0.54476,0.54829,0.57942,0.57942
two_window_tol005,over35,2025-08,False,0.58474,0.58111,0.57916,0.57942
always_promote,over35,2025-09,True,0.58423,0.55676,0.59922,0.59922
never_promote,over35,2025-09,False,0.60845,0.55676,0.60604,0.59922
v9_current_tol005,over35,2025-09,True,0.58423,0.55676,0.59922,0.59922
not_worse_tol000,over35,2025-09,True,0.58423,0.55676,0.59922,0.59922
must_improve_tol000,over35,2025-09,True,0.58423,0.55676,0.59922,0.59922
must_improve_tol002,over35,2025-09,True,0.58423,0.55676,0.59922,0.59922
v9_rule_6m_window,over35,2025-09,True,0.561,0.54218,0.59922,0.59922
two_window_tol005,over35,2025-09,True,0.58941,0.55676,0.59922,0.59922
always_promote,over35,2025-10,True,0.57275,0.57453,0.58174,0.58174
never_promote,over35,2025-10,False,0.60492,0.57453,0.58983,0.58174
v9_current_tol005,over35,2025-10,True,0.57275,0.57453,0.58174,0.58174
not_worse_tol000,over35,2025-10,False,0.57275,0.57453,0.58143,0.58174
must_improve_tol000,over35,2025-10,False,0.57275,0.57453,0.58143,0.58174
must_improve_tol002,over35,2025-10,False,0.57275,0.57453,0.58143,0.58174
v9_rule_6m_window,over35,2025-10,False,0.56246,0.5723,0.58143,0.58174
two_window_tol005,over35,2025-10,False,0.57275,0.57453,0.58143,0.58174
always_promote,over35,2025-11,True,0.57251,0.56162,0.58502,0.58502
never_promote,over35,2025-11,False,0.59476,0.56162,0.59486,0.58502
v9_current_tol005,over35,2025-11,True,0.57251,0.56162,0.58502,0.58502
not_worse_tol000,over35,2025-11,True,0.57317,0.56162,0.58502,0.58502
must_improve_tol000,over35,2025-11,True,0.57317,0.56162,0.58502,0.58502
must_improve_tol002,over35,2025-11,True,0.57317,0.56162,0.58502,0.58502
v9_rule_6m_window,over35,2025-11,True,0.57153,0.56756,0.58502,0.58502
two_window_tol005,over35,2025-11,False,0.57317,0.56162,0.58569,0.58502
always_promote,over35,2025-12,True,0.57184,0.5677,0.57269,0.57269
never_promote,over35,2025-12,False,0.59693,0.5677,0.58506,0.57269
v9_current_tol005,over35,2025-12,True,0.57184,0.5677,0.57269,0.57269
not_worse_tol000,over35,2025-12,True,0.57184,0.5677,0.57269,0.57269
must_improve_tol000,over35,2025-12,True,0.57184,0.5677,0.57269,0.57269
must_improve_tol002,over35,2025-12,True,0.57184,0.5677,0.57269,0.57269
v9_rule_6m_window,over35,2025-12,True,0.57037,0.56971,0.57269,0.57269
two_window_tol005,over35,2025-12,False,0.5888,0.5677,0.57495,0.57269
always_promote,over35,2026-01,True,0.56595,0.54467,0.5652,0.5652
never_promote,over35,2026-01,False,0.59042,0.54467,0.569,0.5652
v9_current_tol005,over35,2026-01,True,0.56595,0.54467,0.5652,0.5652
not_worse_tol000,over35,2026-01,True,0.56595,0.54467,0.5652,0.5652
must_improve_tol000,over35,2026-01,True,0.56595,0.54467,0.5652,0.5652
must_improve_tol002,over35,2026-01,True,0.56595,0.54467,0.5652,0.5652
v9_rule_6m_window,over35,2026-01,True,0.56934,0.55073,0.5652,0.5652
two_window_tol005,over35,2026-01,True,0.58128,0.54467,0.5652,0.5652
always_promote,over35,2026-02,True,0.54979,0.5517,0.57372,0.57372
never_promote,over35,2026-02,False,0.58382,0.5517,0.57764,0.57372
v9_current_tol005,over35,2026-02,True,0.54979,0.5517,0.57372,0.57372
not_worse_tol000,over35,2026-02,False,0.54979,0.5517,0.57238,0.57372
must_improve_tol000,over35,2026-02,False,0.54979,0.5517,0.57238,0.57372
must_improve_tol002,over35,2026-02,False,0.54979,0.5517,0.57238,0.57372
v9_rule_6m_window,over35,2026-02,False,0.54999,0.55881,0.57238,0.57372
two_window_tol005,over35,2026-02,False,0.54979,0.5517,0.57238,0.57372
always_promote,over35,2026-03,True,0.55584,0.54564,0.58373,0.58373
never_promote,over35,2026-03,False,0.57701,0.54564,0.59513,0.58373
v9_current_tol005,over35,2026-03,True,0.55584,0.54564,0.58373,0.58373
not_worse_tol000,over35,2026-03,True,0.55972,0.54564,0.58373,0.58373
must_improve_tol000,over35,2026-03,True,0.55972,0.54564,0.58373,0.58373
must_improve_tol002,over35,2026-03,True,0.55972,0.54564,0.58373,0.58373
v9_rule_6m_window,over35,2026-03,True,0.55628,0.55667,0.58373,0.58373
two_window_tol005,over35,2026-03,False,0.55972,0.54564,0.58349,0.58373
always_promote,over35,2026-04,True,0.55801,0.55031,0.59697,0.59697
never_promote,over35,2026-04,False,0.58191,0.55031,0.60292,0.59697
v9_current_tol005,over35,2026-04,True,0.55801,0.55031,0.59697,0.59697
not_worse_tol000,over35,2026-04,True,0.55801,0.55031,0.59697,0.59697
must_improve_tol000,over35,2026-04,True,0.55801,0.55031,0.59697,0.59697
must_improve_tol002,over35,2026-04,True,0.55801,0.55031,0.59697,0.59697
v9_rule_6m_window,over35,2026-04,True,0.55885,0.55497,0.59697,0.59697
two_window_tol005,over35,2026-04,False,0.57464,0.55031,0.59762,0.59697
always_promote,over35,2026-05,True,0.57219,0.56241,0.61305,0.61305
never_promote,over35,2026-05,False,0.59301,0.56241,0.6214,0.61305
v9_current_tol005,over35,2026-05,True,0.57219,0.56241,0.61305,0.61305
not_worse_tol000,over35,2026-05,True,0.57219,0.56241,0.61305,0.61305
must_improve_tol000,over35,2026-05,True,0.57219,0.56241,0.61305,0.61305
must_improve_tol002,over35,2026-05,True,0.57219,0.56241,0.61305,0.61305
v9_rule_6m_window,over35,2026-05,True,0.56303,0.55787,0.61305,0.61305
two_window_tol005,over35,2026-05,True,0.58574,0.56241,0.61305,0.61305
always_promote,over35,2026-06,True,0.58086,0.55682,0.66058,0.66058
never_promote,over35,2026-06,False,0.60585,0.55682,0.68854,0.66058
v9_current_tol005,over35,2026-06,True,0.58086,0.55682,0.66058,0.66058
not_worse_tol000,over35,2026-06,True,0.58086,0.55682,0.66058,0.66058
must_improve_tol000,over35,2026-06,True,0.58086,0.55682,0.66058,0.66058
must_improve_tol002,over35,2026-06,True,0.58086,0.55682,0.66058,0.66058
v9_rule_6m_window,over35,2026-06,True,0.56614,0.54676,0.66058,0.66058
two_window_tol005,over35,2026-06,True,0.58086,0.55682,0.66058,0.66058
always_promote,over35,2026-07,True,0.56441,0.57014,0.56379,0.56379
never_promote,over35,2026-07,False,0.61319,0.57014,0.57728,0.56379
v9_current_tol005,over35,2026-07,False,0.56441,0.57014,0.56747,0.56379
not_worse_tol000,over35,2026-07,False,0.56441,0.57014,0.56747,0.56379
must_improve_tol000,over35,2026-07,False,0.56441,0.57014,0.56747,0.56379
must_improve_tol002,over35,2026-07,False,0.56441,0.57014,0.56747,0.56379
v9_rule_6m_window,over35,2026-07,False,0.54891,0.55661,0.56747,0.56379
two_window_tol005,over35,2026-07,False,0.56441,0.57014,0.56747,0.56379
always_promote,over35,2026-08,True,0.57327,0.57372,0.60225,0.60225
never_promote,over35,2026-08,False,0.61384,0.57372,0.61182,0.60225
v9_current_tol005,over35,2026-08,True,0.57204,0.57372,0.60225,0.60225
not_worse_tol000,over35,2026-08,False,0.57204,0.57372,0.59949,0.60225
must_improve_tol000,over35,2026-08,False,0.57204,0.57372,0.59949,0.60225
must_improve_tol002,over35,2026-08,False,0.57204,0.57372,0.59949,0.60225
v9_rule_6m_window,over35,2026-08,False,0.55467,0.56378,0.59949,0.60225
two_window_tol005,over35,2026-08,False,0.57204,0.57372,0.59949,0.60225
always_promote,over35,2026-09,True,0.58947,0.56418,0.61456,0.61456
never_promote,over35,2026-09,False,0.60761,0.56418,0.62536,0.61456
v9_current_tol005,over35,2026-09,True,0.58947,0.56418,0.61456,0.61456
not_worse_tol000,over35,2026-09,True,0.59512,0.56418,0.61456,0.61456
must_improve_tol000,over35,2026-09,True,0.59512,0.56418,0.61456,0.61456
must_improve_tol002,over35,2026-09,True,0.59512,0.56418,0.61456,0.61456
v9_rule_6m_window,over35,2026-09,True,0.56893,0.56341,0.61456,0.61456
two_window_tol005,over35,2026-09,False,0.59512,0.56418,0.61642,0.61456
